t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
33.337537,0.098770,0.019326,0.648680,-2.136775,6.063712,-4.659015,-1.789000,4.538000,-4.901000
33.368793,0.098770,0.019326,0.648680,-2.180018,6.178913,-4.644488,-1.789000,4.538000,-4.901000
33.420037,0.099933,0.020067,0.650368,-1.992860,6.438366,-4.486046,-1.873000,4.590000,-4.789000
33.451306,0.099933,0.020067,0.650368,-2.151302,6.423839,-4.428277,-1.873000,4.590000,-4.789000
33.502486,0.101081,0.020766,0.652056,-2.324271,6.222155,-4.212066,-1.956000,4.639000,-4.677000
33.533743,0.101081,0.020766,0.652056,-2.151302,6.366408,-4.298550,-1.956000,4.639000,-4.677000
33.584725,0.102215,0.021407,0.653759,-2.352987,6.409650,-4.269835,-2.038000,4.684000,-4.564000
33.615978,0.102215,0.021407,0.653759,-2.410756,6.481608,-4.327604,-2.038000,4.684000,-4.564000
33.667156,0.103349,0.022006,0.655478,-2.295218,6.496135,-4.154635,-2.120000,4.726000,-4.450000
33.698407,0.103349,0.022006,0.655478,-2.367513,6.510324,-4.082339,-2.120000,4.726000,-4.450000
33.749708,0.104470,0.022562,0.657196,-2.497240,6.409650,-4.068150,-2.201000,4.765000,-4.336000
33.780958,0.104470,0.022562,0.657196,-2.612440,6.510324,-3.967139,-2.201000,4.765000,-4.336000
33.832203,0.105576,0.023075,0.658929,-2.453998,6.438366,-3.880654,-2.281000,4.801000,-4.221000
33.863473,0.105576,0.023075,0.658929,-2.655682,6.741062,-3.938423,-2.281000,4.801000,-4.221000
33.914585,0.106669,0.023531,0.660662,-2.641156,6.640051,-3.837412,-2.360000,4.833000,-4.106000
33.945843,0.106669,0.023531,0.660662,-2.727640,6.654577,-3.923897,-2.360000,4.833000,-4.106000
33.996980,0.107761,0.023945,0.662396,-2.597913,6.510324,-3.592485,-2.439000,4.862000,-3.991000
34.028238,0.107761,0.023945,0.662396,-2.742167,6.697820,-3.664443,-2.439000,4.862000,-3.991000
34.079660,0.108840,0.024315,0.664129,-2.871894,6.640051,-3.707685,-2.517000,4.888000,-3.876000
34.110918,0.108840,0.024315,0.664129,-2.843178,6.625862,-3.750928,-2.517000,4.888000,-3.876000
34.161916,0.109918,0.024643,0.665878,-2.828651,6.611335,-3.491474,-2.595000,4.911000,-3.760000
34.193173,0.109918,0.024643,0.665878,-2.814125,6.798831,-3.404990,-2.595000,4.911000,-3.760000
34.244360,0.110983,0.024914,0.667611,-2.915136,6.784304,-3.390801,-2.672000,4.930000,-3.645000
34.275614,0.110983,0.024914,0.667611,-2.987094,6.784304,-3.289790,-2.672000,4.930000,-3.645000
34.326691,0.112034,0.025142,0.669344,-3.059052,6.741062,-3.376274,-2.748000,4.946000,-3.530000
34.357952,0.112034,0.025142,0.669344,-3.145536,6.784304,-3.261074,-2.748000,4.946000,-3.530000
34.409374,0.113071,0.025327,0.671078,-3.275263,6.813020,-3.073578,-2.823000,4.959000,-3.415000
34.440642,0.113071,0.025327,0.671078,-3.116821,6.755589,-3.116821,-2.823000,4.959000,-3.415000
34.491769,0.114108,0.025470,0.672811,-3.188778,6.784304,-3.001620,-2.898000,4.969000,-3.300000
34.523033,0.114108,0.025470,0.672811,-3.102294,6.827546,-2.958378,-2.898000,4.969000,-3.300000
34.574830,0.115117,0.025570,0.674545,-3.160063,6.842073,-2.987094,-2.971000,4.976000,-3.185000
34.606092,0.115117,0.025570,0.674545,-3.390801,6.827546,-2.900609,-2.971000,4.976000,-3.185000
34.656933,0.116126,0.025627,0.676263,-3.390801,6.755589,-2.871894,-3.044000,4.980000,-3.071000
34.688195,0.116126,0.025627,0.676263,-3.390801,6.712346,-2.843178,-3.044000,4.980000,-3.071000
34.739017,0.117135,0.025627,0.677967,-3.607012,6.914031,-2.785409,-3.117000,4.980000,-2.958000
34.770275,0.117135,0.025627,0.677967,-3.434043,6.985989,-2.756694,-3.117000,4.980000,-2.958000
34.821799,0.118117,0.025598,0.679670,-3.592485,6.856262,-2.785409,-3.188000,4.978000,-2.845000
34.853053,0.118117,0.025598,0.679670,-3.477285,6.899504,-2.742167,-3.188000,4.978000,-2.845000
34.915244,0.119098,0.025513,0.681373,-3.534716,6.985989,-2.396229,-3.259000,4.972000,-2.732000
34.946523,0.119098,0.025513,0.681373,-3.477285,6.827546,-2.281029,-3.259000,4.972000,-2.732000
34.987575,0.120066,0.025399,0.683047,-3.693496,6.971800,-2.324271,-3.329000,4.964000,-2.621000
35.018845,0.120066,0.025399,0.683047,-3.635728,6.885315,-2.424944,-3.329000,4.964000,-2.621000
35.068971,0.121019,0.025228,0.684720,-3.794170,6.827546,-2.208733,-3.398000,4.952000,-2.510000
35.100240,0.121019,0.025228,0.684720,-3.808697,6.985989,-2.237787,-3.398000,4.952000,-2.510000
35.151422,0.121959,0.025014,0.686378,-3.909370,6.741062,-2.093533,-3.466000,4.937000,-2.400000
35.182693,0.121959,0.025014,0.686378,-3.823223,6.971800,-2.151302,-3.466000,4.937000,-2.400000
35.233715,0.122899,0.024771,0.688021,-3.837412,6.827546,-1.949618,-3.534000,4.920000,-2.291000
35.264971,0.122899,0.024771,0.688021,-3.895181,6.885315,-2.021575,-3.534000,4.920000,-2.291000
35.316161,0.123825,0.024486,0.689649,-3.895181,6.582619,-1.863133,-3.601000,4.900000,-2.183000
35.347429,0.123825,0.024486,0.689649,-3.880654,6.741062,-1.733406,-3.601000,4.900000,-2.183000
35.398543,0.124723,0.024144,0.691262,-3.952612,6.827546,-1.935091,-3.666000,4.876000,-2.076000
35.429797,0.124723,0.024144,0.691262,-3.981666,6.784304,-1.733406,-3.666000,4.876000,-2.076000
35.481547,0.125621,0.023773,0.692860,-4.024908,6.842073,-1.863133,-3.731000,4.850000,-1.970000
35.512818,0.125621,0.023773,0.692860,-4.154635,6.784304,-1.762122,-3.731000,4.850000,-1.970000
35.563663,0.126519,0.023374,0.694428,-4.183350,6.654577,-1.675637,-3.796000,4.822000,-1.866000
35.594929,0.126519,0.023374,0.694428,-4.197877,6.669104,-1.502668,-3.796000,4.822000,-1.866000
35.646142,0.127390,0.022918,0.695996,-4.053623,6.784304,-1.444899,-3.859000,4.790000,-1.762000
35.677403,0.127390,0.022918,0.695996,-4.269835,6.842073,-1.430710,-3.859000,4.790000,-1.762000
35.728518,0.128247,0.022433,0.697518,-4.111392,6.712346,-1.430710,-3.921000,4.756000,-1.661000
35.759776,0.128247,0.022433,0.697518,-4.255308,6.596808,-1.300984,-3.921000,4.756000,-1.661000
35.811145,0.129103,0.021906,0.699041,-4.241119,6.697820,-1.444899,-3.983000,4.719000,-1.560000
35.842396,0.129103,0.021906,0.699041,-4.313077,6.625862,-1.315173,-3.983000,4.719000,-1.560000
35.893927,0.129946,0.021350,0.700533,-4.313077,6.596808,-1.286457,-4.044000,4.680000,-1.461000
35.925196,0.129946,0.021350,0.700533,-4.327604,6.481608,-1.142541,-4.044000,4.680000,-1.461000
35.975790,0.130761,0.020751,0.701996,-4.457330,6.467082,-1.199973,-4.103000,4.638000,-1.364000
36.007049,0.130761,0.020751,0.701996,-4.500573,6.438366,-1.113488,-4.103000,4.638000,-1.364000
36.058427,0.131576,0.020110,0.703443,-4.514761,6.654577,-0.854034,-4.162000,4.593000,-1.268000
36.089690,0.131576,0.020110,0.703443,-4.486046,6.611335,-0.883088,-4.162000,4.593000,-1.268000
36.140877,0.132391,0.019440,0.704860,-4.457330,6.438366,-0.983761,-4.221000,4.546000,-1.174000
36.172133,0.132391,0.019440,0.704860,-4.644488,6.524851,-0.724308,-4.221000,4.546000,-1.174000
36.223214,0.133178,0.018742,0.706247,-4.630299,6.409650,-0.810792,-4.278000,4.497000,-1.082000
36.254480,0.133178,0.018742,0.706247,-4.572530,6.351882,-0.666877,-4.278000,4.497000,-1.082000
36.305463,0.133952,0.018001,0.707619,-4.587057,6.265397,-0.652350,-4.334000,4.445000,-0.991000
36.336717,0.133952,0.018001,0.707619,-4.572530,6.294450,-0.551339,-4.334000,4.445000,-0.991000
36.387924,0.134712,0.017231,0.708946,-4.730973,6.380597,-0.609108,-4.389000,4.391000,-0.903000
36.419181,0.134712,0.017231,0.708946,-4.702257,6.265397,-0.594581,-4.389000,4.391000,-0.903000
36.470659,0.135471,0.016433,0.710257,-4.817457,6.395124,-0.580392,-4.444000,4.335000,-0.816000
36.501931,0.135471,0.016433,0.710257,-4.831984,6.294450,-0.479381,-4.444000,4.335000,-0.816000
36.553040,0.136203,0.015606,0.711539,-4.875226,6.308639,-0.436139,-4.497000,4.277000,-0.731000
36.584294,0.136203,0.015606,0.711539,-4.788742,6.236681,-0.306412,-4.497000,4.277000,-0.731000
36.635434,0.136935,0.014737,0.712790,-4.889415,6.222155,-0.493908,-4.550000,4.216000,-0.648000
36.666699,0.136935,0.014737,0.712790,-4.875226,6.222155,-0.421950,-4.550000,4.216000,-0.648000
36.717950,0.137640,0.013853,0.714011,-4.918468,6.135670,-0.219927,-4.601000,4.154000,-0.567000
36.749206,0.137640,0.013853,0.714011,-4.961711,6.279924,-0.248981,-4.601000,4.154000,-0.567000
36.800361,0.138344,0.012927,0.715187,-4.961711,5.977228,-0.090201,-4.652000,4.089000,-0.489000
36.831625,0.138344,0.012927,0.715187,-5.019142,6.034997,-0.147970,-4.652000,4.089000,-0.489000
36.882725,0.139034,0.011987,0.716348,-5.163395,6.078239,-0.147970,-4.702000,4.023000,-0.412000
36.913989,0.139034,0.011987,0.716348,-5.091437,5.876217,-0.076012,-4.702000,4.023000,-0.412000
36.965115,0.139711,0.011003,0.717463,-5.148869,5.862028,-0.176685,-4.751000,3.954000,-0.338000
36.996366,0.139711,0.011003,0.717463,-5.278595,5.847501,0.111484,-4.751000,3.954000,-0.338000
37.047643,0.140374,0.010006,0.718549,-5.177922,5.818786,0.096957,-4.799000,3.884000,-0.266000
37.078901,0.140374,0.010006,0.718549,-5.192111,5.804259,0.169253,-4.799000,3.884000,-0.266000
37.130230,0.141009,0.008980,0.719604,-5.206638,5.775543,0.082768,-4.845000,3.812000,-0.196000
37.161501,0.141009,0.008980,0.719604,-5.350891,5.732301,0.169253,-4.845000,3.812000,-0.196000
37.219326,0.141644,0.007926,0.720629,-5.379607,5.573521,0.255737,-4.891000,3.738000,-0.128000
37.250583,0.141644,0.007926,0.720629,-5.278595,5.559332,0.226684,-4.891000,3.738000,-0.128000
37.294991,0.142266,0.006857,0.721609,-5.206638,5.717774,0.313169,-4.936000,3.663000,-0.063000
37.326242,0.142266,0.006857,0.721609,-5.451564,5.602574,0.442895,-4.936000,3.663000,-0.063000
37.377302,0.142873,0.005760,0.722559,-5.394133,5.458321,0.356411,-4.980000,3.586000,0.000000
37.408555,0.142873,0.005760,0.722559,-5.451564,5.559332,0.327695,-4.980000,3.586000,0.000000
37.459677,0.143467,0.004649,0.723463,-5.379607,5.429605,0.428369,-5.023000,3.508000,0.060000
37.490935,0.143467,0.004649,0.723463,-5.466091,5.487036,0.486138,-5.023000,3.508000,0.060000
37.543520,0.144047,0.003509,0.724337,-5.437375,5.400890,0.399653,-5.065000,3.428000,0.118000
37.574776,0.144047,0.003509,0.724337,-5.451564,5.299879,0.486138,-5.065000,3.428000,0.118000
37.624717,0.144613,0.002355,0.725167,-5.509333,5.271163,0.543906,-5.106000,3.347000,0.173000
37.655986,0.144613,0.002355,0.725167,-5.581291,5.155625,0.687822,-5.106000,3.347000,0.173000
37.707109,0.145165,0.001187,0.725966,-5.480618,5.256636,0.543906,-5.146000,3.265000,0.226000
37.738378,0.145165,0.001187,0.725966,-5.538049,5.155625,0.543906,-5.146000,3.265000,0.226000
37.789726,0.145703,0.000005,0.726734,-5.566764,5.242110,0.889844,-5.185000,3.182000,0.277000
37.820995,0.145703,0.000005,0.726734,-5.653249,5.155625,0.803360,-5.185000,3.182000,0.277000
37.872364,0.146228,0.001206,0.727458,-5.552576,4.910698,0.788833,-5.223000,3.097000,0.325000
37.903634,0.146228,0.001206,0.727458,-5.595818,4.665772,0.673633,-5.223000,3.097000,0.325000
37.963933,0.146739,0.002430,0.728136,-5.566764,4.391791,0.644580,-5.260000,3.011000,0.370000
37.995194,0.146739,0.002430,0.728136,-5.595818,4.146864,0.860791,-5.260000,3.011000,0.370000
38.047194,0.147236,0.003670,0.728785,-5.552576,4.118149,0.860791,-5.296000,2.924000,0.413000
38.078447,0.147236,0.003670,0.728785,-5.711018,3.844169,0.860791,-5.296000,2.924000,0.413000
38.129523,0.147719,0.004909,0.729388,-5.653249,3.844169,0.933087,-5.331000,2.837000,0.453000
38.160774,0.147719,0.004909,0.729388,-5.682302,3.700253,0.933087,-5.331000,2.837000,0.453000
38.212012,0.148188,0.006176,0.729945,-5.855271,3.657011,0.889844,-5.365000,2.748000,0.490000
38.243279,0.148188,0.006176,0.729945,-5.739733,3.584715,0.846602,-5.365000,2.748000,0.490000
38.294589,0.148643,0.007443,0.730473,-5.797502,3.613769,0.875318,-5.398000,2.659000,0.525000
38.325849,0.148643,0.007443,0.730473,-5.725545,3.541473,0.788833,-5.398000,2.659000,0.525000
38.377021,0.149085,0.008725,0.730955,-5.912702,3.440800,1.005045,-5.430000,2.569000,0.557000
38.408275,0.149085,0.008725,0.730955,-5.883987,3.512757,1.062813,-5.430000,2.569000,0.557000
38.459504,0.149513,0.010021,0.731408,-5.855271,3.484042,0.947276,-5.461000,2.478000,0.587000
38.490775,0.149513,0.010021,0.731408,-5.840745,3.238777,1.019571,-5.461000,2.478000,0.587000
38.537013,0.149927,0.011316,0.731800,-5.883987,3.253304,1.005045,-5.491000,2.387000,0.613000
38.568278,0.149927,0.011316,0.731800,-5.999187,3.354315,1.249971,-5.491000,2.387000,0.613000
38.614665,0.150327,0.012626,0.732161,-6.071483,3.267831,1.149298,-5.520000,2.295000,0.637000
38.645922,0.150327,0.012626,0.732161,-5.999187,3.094862,1.062813,-5.520000,2.295000,0.637000
38.697131,0.150714,0.013936,0.732493,-5.984998,3.224588,1.019571,-5.548000,2.203000,0.659000
38.728384,0.150714,0.013936,0.732493,-5.898514,3.123577,1.264498,-5.548000,2.203000,0.659000
38.779648,0.151073,0.015260,0.732779,-5.999187,3.109050,1.221256,-5.574000,2.110000,0.678000
38.810918,0.151073,0.015260,0.732779,-5.955945,3.022566,1.033760,-5.574000,2.110000,0.678000
38.861971,0.151431,0.016584,0.733021,-6.114725,3.037093,1.192540,-5.600000,2.017000,0.694000
38.893225,0.151431,0.016584,0.733021,-6.042429,2.993850,1.307740,-5.600000,2.017000,0.694000
38.944346,0.151776,0.017908,0.733217,-6.071483,2.806692,1.134771,-5.625000,1.924000,0.707000
38.975616,0.151776,0.017908,0.733217,-6.143440,2.835408,1.221256,-5.625000,1.924000,0.707000
39.026730,0.152094,0.019231,0.733367,-6.172156,2.792166,1.163487,-5.648000,1.831000,0.717000
39.057997,0.152094,0.019231,0.733367,-6.172156,2.619197,1.249971,-5.648000,1.831000,0.717000
39.109268,0.152411,0.020555,0.733488,-6.071483,2.561428,1.163487,-5.671000,1.738000,0.725000
39.140533,0.152411,0.020555,0.733488,-6.085671,2.518186,1.249971,-5.671000,1.738000,0.725000
39.191724,0.152701,0.021893,0.733578,-5.955945,2.503997,1.192540,-5.692000,1.644000,0.731000
39.222976,0.152701,0.021893,0.733578,-6.172156,2.489470,1.206729,-5.692000,1.644000,0.731000
39.274042,0.152991,0.023217,0.733609,-6.085671,2.402986,1.264498,-5.713000,1.551000,0.733000
39.305302,0.152991,0.023217,0.733609,-6.258640,2.518186,1.192540,-5.713000,1.551000,0.733000
39.356588,0.153253,0.024540,0.733609,-6.114725,2.331028,1.206729,-5.732000,1.458000,0.733000
39.387841,0.153253,0.024540,0.733609,-6.301883,2.316501,1.192540,-5.732000,1.458000,0.733000
39.439283,0.153515,0.025863,0.733563,-6.172156,2.331028,1.206729,-5.751000,1.365000,0.730000
39.470555,0.153515,0.025863,0.733563,-6.114725,2.258732,1.264498,-5.751000,1.365000,0.730000
39.521579,0.153750,0.027187,0.733488,-6.215398,2.100290,1.163487,-5.768000,1.272000,0.725000
39.552829,0.153750,0.027187,0.733488,-6.201209,2.186774,1.206729,-5.768000,1.272000,0.725000
39.603864,0.153971,0.028496,0.733367,-6.229925,2.172248,1.422940,-5.784000,1.180000,0.717000
39.635129,0.153971,0.028496,0.733367,-6.215398,2.042859,1.293214,-5.784000,1.180000,0.717000
39.686243,0.154178,0.029805,0.733202,-6.316409,2.100290,1.249971,-5.799000,1.088000,0.706000
39.717495,0.154178,0.029805,0.733202,-6.301883,1.999616,1.033760,-5.799000,1.088000,0.706000
39.768835,0.154371,0.031100,0.732991,-6.258640,1.855363,1.249971,-5.813000,0.997000,0.692000
39.800101,0.154371,0.031100,0.732991,-6.229925,2.028332,1.163487,-5.813000,0.997000,0.692000
39.851281,0.154550,0.032394,0.732749,-6.301883,1.826647,1.293214,-5.826000,0.906000,0.676000
39.882553,0.154550,0.032394,0.732749,-6.258640,1.812121,1.206729,-5.826000,0.906000,0.676000
39.933666,0.154716,0.033675,0.732478,-6.460325,1.768878,1.336456,-5.838000,0.816000,0.658000
39.964931,0.154716,0.033675,0.732478,-6.287694,1.740163,1.264498,-5.838000,0.816000,0.658000
40.016043,0.154868,0.034955,0.732161,-6.503567,1.624625,1.178014,-5.849000,0.726000,0.637000
40.047316,0.154868,0.034955,0.732161,-6.287694,1.639152,1.235445,-5.849000,0.726000,0.637000
40.098617,0.155006,0.036221,0.731800,-6.316409,1.451656,1.264498,-5.859000,0.637000,0.613000
40.129869,0.155006,0.036221,0.731800,-6.417083,1.624625,1.163487,-5.859000,0.637000,0.613000
40.180971,0.155130,0.037473,0.731408,-6.374178,1.509425,1.048287,-5.868000,0.549000,0.587000
40.212240,0.155130,0.037473,0.731408,-6.330936,1.350983,1.163487,-5.868000,0.549000,0.587000
40.263323,0.155226,0.038710,0.730986,-6.345125,1.293214,0.875318,-5.875000,0.462000,0.559000
40.294586,0.155226,0.038710,0.730986,-6.229925,1.336456,1.106056,-5.875000,0.462000,0.559000
40.345819,0.155323,0.039933,0.730518,-6.359652,1.264498,1.149298,-5.882000,0.376000,0.528000
40.377090,0.155323,0.039933,0.730518,-6.287694,1.278687,1.019571,-5.882000,0.376000,0.528000
40.428450,0.155392,0.041156,0.730006,-6.316409,1.206729,0.976329,-5.887000,0.290000,0.494000
40.459709,0.155392,0.041156,0.730006,-6.244452,1.293214,1.033760,-5.887000,0.290000,0.494000
40.511513,0.155461,0.042351,0.729478,-6.417083,1.106056,1.163487,-5.892000,0.206000,0.459000
40.542777,0.155461,0.042351,0.729478,-6.330936,0.990518,1.048287,-5.892000,0.206000,0.459000
40.593469,0.155502,0.043531,0.728890,-6.388367,1.178014,0.832076,-5.895000,0.123000,0.420000
40.624738,0.155502,0.043531,0.728890,-6.561336,0.961802,1.033760,-5.895000,0.123000,0.420000
40.675517,0.155530,0.044697,0.728287,-6.460325,0.889844,1.005045,-5.897000,0.041000,0.380000
40.706770,0.155530,0.044697,0.728287,-6.431609,0.846602,1.062813,-5.897000,0.041000,0.380000
40.758040,0.155557,0.045849,0.727639,-6.474852,0.860791,0.933087,-5.899000,-0.040000,0.337000
40.789304,0.155557,0.045849,0.727639,-6.374178,0.774307,0.760118,-5.899000,-0.040000,0.337000
40.840668,0.155557,0.046972,0.726961,-6.417083,0.615864,0.904033,-5.899000,-0.119000,0.292000
40.871923,0.155557,0.046972,0.726961,-6.474852,0.716875,0.933087,-5.899000,-0.119000,0.292000
40.923008,0.155544,0.048081,0.726252,-6.474852,0.673633,0.788833,-5.898000,-0.197000,0.245000
40.954275,0.155544,0.048081,0.726252,-6.417083,0.500664,0.716875,-5.898000,-0.197000,0.245000
41.005561,0.155516,0.049176,0.725513,-6.244452,0.702349,0.788833,-5.896000,-0.274000,0.196000
41.036832,0.155516,0.049176,0.725513,-6.503567,0.442895,0.615864,-5.896000,-0.274000,0.196000
41.088078,0.155475,0.050242,0.724744,-6.503567,0.442895,0.673633,-5.893000,-0.349000,0.145000
41.119346,0.155475,0.050242,0.724744,-6.417083,0.529380,0.702349,-5.893000,-0.349000,0.145000
41.170493,0.155419,0.051294,0.723930,-6.503567,0.442895,0.745591,-5.889000,-0.423000,0.091000
41.201752,0.155419,0.051294,0.723930,-6.316409,0.298980,0.615864,-5.889000,-0.423000,0.091000
41.252717,0.155337,0.052318,0.723101,-6.546810,0.313169,0.687822,-5.883000,-0.495000,0.036000
41.283983,0.155337,0.052318,0.723101,-6.417083,0.327695,0.615864,-5.883000,-0.495000,0.036000
41.335144,0.155254,0.053327,0.722227,-6.431609,0.241211,0.615864,-5.877000,-0.566000,-0.022000
41.366415,0.155254,0.053327,0.722227,-6.345125,0.241211,0.615864,-5.877000,-0.566000,-0.022000
41.417672,0.155157,0.054308,0.721337,-6.345125,0.226684,0.486138,-5.870000,-0.635000,-0.081000
41.448938,0.155157,0.054308,0.721337,-6.287694,0.241211,0.500664,-5.870000,-0.635000,-0.081000
41.500138,0.155033,0.055274,0.720403,-6.330936,0.313169,0.342222,-5.861000,-0.703000,-0.143000
41.531411,0.155033,0.055274,0.720403,-6.229925,0.096957,0.385126,-5.861000,-0.703000,-0.143000
41.582662,0.154909,0.056198,0.719453,-6.388367,0.096957,0.486138,-5.852000,-0.768000,-0.206000
41.613932,0.154909,0.056198,0.719453,-6.273167,-0.076012,0.370937,-5.852000,-0.768000,-0.206000
41.664968,0.154757,0.057108,0.718473,-6.417083,-0.133443,0.500664,-5.841000,-0.832000,-0.271000
41.696231,0.154757,0.057108,0.718473,-6.446136,-0.191212,0.226684,-5.841000,-0.832000,-0.271000
41.747497,0.154605,0.057989,0.717463,-6.590052,-0.119254,0.313169,-5.830000,-0.894000,-0.338000
41.778751,0.154605,0.057989,0.717463,-6.287694,-0.003716,0.197968,-5.830000,-0.894000,-0.338000
41.829969,0.154426,0.058841,0.716438,-6.374178,0.039526,0.313169,-5.817000,-0.954000,-0.406000
41.861220,0.154426,0.058841,0.716438,-6.345125,-0.335465,0.053715,-5.817000,-0.954000,-0.406000
41.912394,0.154233,0.059680,0.715383,-6.345125,-0.306412,0.169253,-5.803000,-1.013000,-0.476000
41.943653,0.154233,0.059680,0.715383,-6.359652,-0.219927,0.169253,-5.803000,-1.013000,-0.476000
41.994823,0.154026,0.060476,0.714297,-6.215398,-0.219927,0.053715,-5.788000,-1.069000,-0.548000
42.026093,0.154026,0.060476,0.714297,-6.345125,-0.349654,0.111484,-5.788000,-1.069000,-0.548000
42.077528,0.153819,0.061243,0.713197,-6.258640,-0.392896,0.183442,-5.773000,-1.123000,-0.621000
42.108800,0.153819,0.061243,0.713197,-6.301883,-0.421950,0.082768,-5.773000,-1.123000,-0.621000
42.159871,0.153584,0.061996,0.712081,-6.431609,-0.493908,0.024999,-5.756000,-1.176000,-0.695000
42.191127,0.153584,0.061996,0.712081,-6.128914,-0.335465,-0.133443,-5.756000,-1.176000,-0.695000
42.242110,0.153336,0.062707,0.710935,-6.258640,-0.407423,-0.018243,-5.738000,-1.226000,-0.771000
42.273368,0.153336,0.062707,0.710935,-6.215398,-0.493908,-0.248981,-5.738000,-1.226000,-0.771000
42.324493,0.153074,0.063389,0.709760,-6.229925,-0.421950,-0.046958,-5.719000,-1.274000,-0.849000
42.355744,0.153074,0.063389,0.709760,-6.229925,-0.436139,-0.219927,-5.719000,-1.274000,-0.849000
42.407035,0.152798,0.064042,0.708584,-6.287694,-0.623634,-0.335465,-5.699000,-1.320000,-0.927000
42.438305,0.152798,0.064042,0.708584,-6.201209,-0.565865,-0.219927,-5.699000,-1.320000,-0.927000
42.496330,0.152508,0.064681,0.707378,-6.215398,-0.652350,-0.191212,-5.678000,-1.365000,-1.007000
42.527585,0.152508,0.064681,0.707378,-6.157967,-0.652350,-0.335465,-5.678000,-1.365000,-1.007000
42.572074,0.152190,0.065264,0.706142,-6.157967,-0.551339,-0.508096,-5.655000,-1.406000,-1.089000
42.603335,0.152190,0.065264,0.706142,-6.071483,-0.623634,-0.637823,-5.655000,-1.406000,-1.089000
42.654482,0.151873,0.065832,0.704905,-6.042429,-0.666877,-0.594581,-5.632000,-1.446000,-1.171000
42.685748,0.151873,0.065832,0.704905,-6.287694,-0.724308,-0.609108,-5.632000,-1.446000,-1.171000
42.736931,0.151542,0.066372,0.703654,-6.172156,-0.810792,-0.637823,-5.608000,-1.484000,-1.254000
42.768195,0.151542,0.066372,0.703654,-6.085671,-0.738834,-0.666877,-5.608000,-1.484000,-1.254000
42.819247,0.151197,0.066869,0.702373,-6.085671,-0.825319,-0.652350,-5.583000,-1.519000,-1.339000
42.850502,0.151197,0.066869,0.702373,-6.143440,-0.825319,-0.955046,-5.583000,-1.519000,-1.339000
42.902127,0.150838,0.067338,0.701091,-6.071483,-0.796603,-0.738834,-5.557000,-1.552000,-1.424000
42.933386,0.150838,0.067338,0.701091,-6.186683,-0.897277,-0.810792,-5.557000,-1.552000,-1.424000
42.985228,0.150452,0.067779,0.699795,-5.984998,-0.854034,-0.998288,-5.529000,-1.583000,-1.510000
43.016488,0.150452,0.067779,0.699795,-6.128914,-0.839846,-1.041530,-5.529000,-1.583000,-1.510000
43.067468,0.150065,0.068176,0.698483,-5.955945,-1.041530,-1.027004,-5.501000,-1.611000,-1.597000
43.098740,0.150065,0.068176,0.698483,-6.028240,-0.998288,-1.070246,-5.501000,-1.611000,-1.597000
43.150261,0.149665,0.068560,0.697157,-6.085671,-0.825319,-1.027004,-5.472000,-1.638000,-1.685000
43.181514,0.149665,0.068560,0.697157,-6.085671,-0.854034,-1.199973,-5.472000,-1.638000,-1.685000
43.232456,0.149237,0.068887,0.695830,-6.085671,-1.041530,-1.041530,-5.441000,-1.661000,-1.773000
43.263720,0.149237,0.068887,0.695830,-5.984998,-1.185784,-1.243215,-5.441000,-1.661000,-1.773000
43.314818,0.148809,0.069199,0.694473,-5.883987,-0.897277,-1.229026,-5.410000,-1.683000,-1.863000
43.346070,0.148809,0.069199,0.694473,-5.840745,-0.883088,-1.473953,-5.410000,-1.683000,-1.863000
43.397596,0.148367,0.069469,0.693132,-5.898514,-1.070246,-1.329699,-5.378000,-1.702000,-1.952000
43.428854,0.148367,0.069469,0.693132,-5.855271,-0.911803,-1.286457,-5.378000,-1.702000,-1.952000
43.480808,0.147898,0.069710,0.691760,-5.984998,-1.156730,-1.430710,-5.344000,-1.719000,-2.043000
43.512063,0.147898,0.069710,0.691760,-5.927229,-1.142541,-1.430710,-5.344000,-1.719000,-2.043000
43.562429,0.147429,0.069924,0.690403,-5.840745,-1.142541,-1.416184,-5.310000,-1.734000,-2.133000
43.593684,0.147429,0.069924,0.690403,-5.739733,-1.156730,-1.473953,-5.310000,-1.734000,-2.133000
43.644712,0.146946,0.070094,0.689031,-5.869460,-1.012815,-1.632395,-5.275000,-1.746000,-2.224000
43.675974,0.146946,0.070094,0.689031,-5.754260,-1.070246,-1.617868,-5.275000,-1.746000,-2.224000
43.727015,0.146449,0.070236,0.687644,-5.855271,-0.983761,-1.718880,-5.239000,-1.756000,-2.316000
43.758268,0.146449,0.070236,0.687644,-5.768787,-1.070246,-1.632395,-5.239000,-1.756000,-2.316000
43.809461,0.145924,0.070335,0.686273,-5.768787,-1.041530,-1.848606,-5.201000,-1.763000,-2.407000
43.840718,0.145924,0.070335,0.686273,-5.898514,-0.969572,-1.790837,-5.201000,-1.763000,-2.407000
43.891913,0.145400,0.070407,0.684886,-5.739733,-1.113488,-1.906375,-5.163000,-1.768000,-2.499000
43.923181,0.145400,0.070407,0.684886,-5.595818,-1.084772,-1.891849,-5.163000,-1.768000,-2.499000
43.974252,0.144861,0.070449,0.683499,-5.566764,-1.113488,-2.007049,-5.124000,-1.771000,-2.591000
44.005524,0.144861,0.070449,0.683499,-5.595818,-1.084772,-2.108060,-5.124000,-1.771000,-2.591000
