t,Icx,Icy,Icz,Imx,Imy,Imz,Bcx,Bcy,Bcz,Bmx,Bmy,Bmz,polx,poly,polz,ERROR
3.342029,0.414536,0.017397,0.877274,0.424257,0.006013,0.896686,-24.730000,4.143000,10.794000,-24.515758,6.148897,9.838745,-1.000000,1.000000,1.000000,0.000000
3.388551,0.415930,0.003020,0.883540,0.424831,0.006304,0.900865,-24.833000,3.101000,11.116000,-24.557154,6.108477,10.151065,-1.000000,1.000000,1.000000,0.000000
3.433828,0.417324,0.011849,0.888378,0.424257,0.007169,0.899425,-24.937000,2.034000,11.341000,-24.785691,4.332706,10.810462,-1.000000,-1.000000,1.000000,0.000000
3.480150,0.418731,0.027064,0.891758,0.426994,0.006159,0.899567,-25.040000,0.949000,11.467000,-24.841615,3.268096,10.794016,-1.000000,-1.000000,1.000000,0.000000
3.527897,0.420124,0.042526,0.893651,0.429443,0.007888,0.897983,-25.144000,-0.143000,11.492000,-24.983667,1.872182,10.952416,-1.000000,-1.000000,1.000000,0.000000
3.575118,0.421531,0.058077,0.894026,0.428436,0.007023,0.894236,-25.247000,-1.234000,11.415000,-25.010875,0.980970,11.183989,-1.000000,-1.000000,1.000000,0.000000
3.620508,0.422924,0.073602,0.892870,0.432760,0.018841,0.891355,-25.350000,-2.315000,11.237000,-25.124230,-0.227954,11.129267,-1.000000,-1.000000,1.000000,0.000000
3.666127,0.424316,0.088973,0.890196,0.434200,0.345566,0.884003,-25.453000,-3.375000,10.959000,-25.252111,-1.235173,11.104447,-1.000000,-1.000000,1.000000,0.000000
3.713853,0.425709,0.104033,0.886019,0.434777,0.146247,0.878095,-25.555000,-4.406000,10.583000,-25.523926,-2.271548,10.764234,-1.000000,-1.000000,1.000000,0.000000
3.762720,0.427088,0.118671,0.880370,0.436649,0.149703,0.865413,-25.657000,-5.399000,10.111000,-25.479194,-3.466940,10.670748,-1.000000,-1.000000,1.000000,0.000000
3.810524,0.428466,0.132757,0.873277,0.438378,0.165844,0.857774,-25.759000,-6.345000,9.548000,-25.578040,-4.389404,10.218182,-1.000000,-1.000000,1.000000,0.000000
3.855840,0.429845,0.146167,0.864816,0.436362,0.179536,0.846677,-25.860000,-7.236000,8.898000,-25.590757,-5.269459,9.637213,-1.000000,-1.000000,1.000000,0.000000
3.903363,0.431209,0.158788,0.855045,0.440831,0.188904,0.832407,-25.961000,-8.063000,8.165000,-25.934885,-6.121768,9.172709,-1.000000,-1.000000,1.000000,0.000000
3.951130,0.432574,0.170494,0.844024,0.441696,0.197698,0.820302,-26.060000,-8.819000,7.356000,-25.875343,-7.133595,8.493151,-1.000000,-1.000000,1.000000,0.000000
3.997276,0.433911,0.181188,0.831858,0.443855,0.208218,0.804306,-26.160000,-9.497000,6.478000,-25.888078,-7.742897,7.497758,-1.000000,-1.000000,1.000000,0.000000
4.042498,0.435262,0.190773,0.818652,0.444720,0.214272,0.792630,-26.258000,-10.090000,5.538000,-26.174491,-8.368015,7.021879,-1.000000,-1.000000,1.000000,0.000000
4.089090,0.436586,0.199151,0.804511,0.445584,0.220036,0.774327,-26.356000,-10.593000,4.544000,-26.086250,-8.850583,5.999538,-1.000000,-1.000000,1.000000,0.000000
4.136798,0.437909,0.206254,0.789556,0.446162,0.224502,0.756888,-26.452000,-11.000000,3.504000,-26.502426,-9.521762,5.150526,-1.000000,-1.000000,1.000000,0.000000
4.183715,0.439205,0.212000,0.773906,0.448469,0.226089,0.741179,-26.548000,-11.308000,2.427000,-26.486180,-10.036000,3.941954,-1.000000,-1.000000,1.000000,0.000000
4.229039,0.440501,0.216346,0.757698,0.449044,0.227674,0.723453,-26.643000,-11.513000,1.323000,-26.369277,-10.393020,2.978717,-1.000000,-1.000000,1.000000,0.000000
4.274907,0.441784,0.219238,0.741083,0.448179,0.228684,0.706447,-26.737000,-11.612000,0.202000,-26.627047,-10.679688,2.001214,-1.000000,-1.000000,1.000000,0.000000
