t,Icx,Icy,Icz,Bmx,Bmy,Bmz,Bcx,Bcy,Bcz
7.037905,0.099337,0.281522,0.875431,-2.857367,25.246381,10.329831,-6.976383,19.601434,58.689305
7.069171,0.099337,0.281522,0.875431,-2.698925,25.087601,10.502800,-6.976383,19.601434,58.689305
7.120178,0.092753,0.275173,0.880814,-2.237787,24.914632,10.776442,-6.501383,19.159434,59.047305
7.151447,0.092753,0.275173,0.880814,-2.381702,24.799432,11.021369,-6.501383,19.159434,59.047305
7.202520,0.086252,0.268537,0.886136,-1.935091,24.410252,11.237580,-6.032383,18.697434,59.401305
7.233776,0.086252,0.268537,0.886136,-1.675637,24.194040,11.482507,-6.032383,18.697434,59.401305
7.284864,0.079818,0.261643,0.891366,-1.387468,23.992356,11.482507,-5.568383,18.217434,59.749305
7.316122,0.079818,0.261643,0.891366,-1.372942,23.920398,11.785203,-5.568383,18.217434,59.749305
7.367316,0.073479,0.254447,0.896507,-1.012815,23.632229,11.900741,-5.111383,17.716434,60.091305
7.398578,0.073479,0.254447,0.896507,-0.738834,23.401491,12.116952,-5.111383,17.716434,60.091305
7.449864,0.067237,0.247008,0.901511,-0.623634,23.026837,12.275395,-4.661383,17.198434,60.424305
7.481116,0.067237,0.247008,0.901511,-0.436139,22.825153,12.390595,-4.661383,17.198434,60.424305
7.532331,0.061104,0.239296,0.906364,-0.119254,22.551173,12.635521,-4.219383,16.661434,60.747305
7.563591,0.061104,0.239296,0.906364,0.226684,22.450161,12.837544,-4.219383,16.661434,60.747305
7.614985,0.055081,0.231340,0.911066,0.356411,21.888350,13.139902,-3.785383,16.107434,61.060305
7.646258,0.055081,0.231340,0.911066,0.428369,21.787339,13.154428,-3.785383,16.107434,61.060305
7.708846,0.049181,0.223141,0.915572,0.976329,21.326201,13.255440,-3.360383,15.536434,61.360305
7.740112,0.049181,0.223141,0.915572,0.990518,21.268432,13.644620,-3.360383,15.536434,61.360305
7.791841,0.043420,0.214713,0.919867,1.264498,20.706282,13.644620,-2.945383,14.949434,61.646305
7.823106,0.043420,0.214713,0.919867,1.466183,20.677567,13.788536,-2.945383,14.949434,61.646305
7.874387,0.037782,0.206070,0.923952,1.711109,20.302913,14.047989,-2.539383,14.347434,61.918305
7.905658,0.037782,0.206070,0.923952,1.783405,20.043460,14.206431,-2.539383,14.347434,61.918305
7.945428,0.032297,0.197213,0.927796,2.042859,19.697522,14.192243,-2.144383,13.730434,62.174305
7.976699,0.032297,0.197213,0.927796,2.230016,19.495837,14.292916,-2.144383,13.730434,62.174305
8.026779,0.026963,0.188185,0.931384,2.604670,19.063415,14.465885,-1.760383,13.101434,62.413305
8.058037,0.026963,0.188185,0.931384,2.662439,18.833015,14.581423,-1.760383,13.101434,62.413305
8.109316,0.021781,0.178971,0.934686,2.950608,18.616803,14.783107,-1.387383,12.459434,62.633305
8.140582,0.021781,0.178971,0.934686,3.008377,18.328296,14.797296,-1.387383,12.459434,62.633305
8.191827,0.016752,0.169586,0.937718,3.253304,17.982696,15.028034,-1.025383,11.805434,62.835305
8.223097,0.016752,0.169586,0.937718,3.642484,17.492505,15.056750,-1.025383,11.805434,62.835305
8.274235,0.011889,0.160074,0.940465,3.657011,17.132378,15.302014,-0.675383,11.142434,63.018305
8.305501,0.011889,0.160074,0.940465,3.829642,16.901640,15.359445,-0.675383,11.142434,63.018305
8.356811,0.007178,0.150434,0.942881,4.031664,16.526986,15.561468,-0.336383,10.470434,63.179305
8.388083,0.007178,0.150434,0.942881,4.334360,16.296248,15.460457,-0.336383,10.470434,63.179305
8.439063,0.002647,0.140681,0.944996,4.377602,15.748626,15.734099,-0.010383,9.790434,63.320305
8.470321,0.002647,0.140681,0.944996,4.507329,15.460457,15.763152,-0.010383,9.790434,63.320305
8.521527,0.001718,0.130830,0.946767,5.126910,15.114519,15.820584,0.303617,9.103434,63.438305
8.552797,0.001718,0.130830,0.946767,5.299879,14.912834,15.892879,0.303617,9.103434,63.438305
8.603890,0.005916,0.120923,0.948207,5.818786,14.465885,16.036795,0.605617,8.412434,63.534305
8.635155,0.005916,0.120923,0.948207,5.962701,14.249674,15.993553,0.605617,8.412434,63.534305
8.686368,0.009933,0.110947,0.949317,6.323166,13.630093,16.195575,0.894617,7.716434,63.608305
8.717621,0.009933,0.110947,0.949317,6.409650,13.269628,16.209764,0.894617,7.716434,63.608305
8.768932,0.013785,0.100930,0.950068,6.683293,13.039228,16.209764,1.171617,7.017434,63.658305
8.800200,0.013785,0.100930,0.950068,6.798831,12.650048,16.296248,1.171617,7.017434,63.658305
8.851339,0.017455,0.090916,0.950458,6.870789,12.361879,16.339491,1.435617,6.318434,63.684305
8.882601,0.017455,0.090916,0.950458,7.158958,12.044657,16.253006,1.435617,6.318434,63.684305
8.933661,0.020959,0.080890,0.950503,7.403884,11.727772,16.325302,1.687617,5.618434,63.687305
8.964917,0.020959,0.080890,0.950503,7.432938,11.338592,16.325302,1.687617,5.618434,63.687305
9.016069,0.024283,0.070881,0.950173,7.562665,10.805158,16.310775,1.926617,4.919434,63.665305
9.047323,0.024283,0.070881,0.950173,7.807591,10.675431,16.440502,1.926617,4.919434,63.665305
9.098418,0.027440,0.060903,0.949497,7.749822,10.200104,16.397260,2.153617,4.222434,63.620305
9.129668,0.027440,0.060903,0.949497,7.908603,9.983893,16.483744,2.153617,4.222434,63.620305
9.181075,0.030416,0.051000,0.948462,7.922792,9.508228,16.411786,2.367617,3.530434,63.551305
